Epoch,Loss
97,0.879118756551641
98,0.8791188691974324
99,0.8791187893560858
100,0.8791188031967845
101,0.8791190243661721
102,0.8791187407281696
103,0.8791189479384472
104,0.8791190479513019
105,0.8791189110651467
106,0.8791187523593839
107,0.8791189288862886
108,0.8791187890792962
109,0.8791186484195888
110,0.8791192460168845
111,0.8791188237269448
112,0.8791188893201735
113,0.8791188927746749
114,0.8791189967544676
115,0.879118763601902
116,0.8791188821907384
117,0.8791190024570303
118,0.8791188979962975
119,0.8791188304286831
120,0.8791186244008432
121,0.8791188990477454
122,0.8791187024846617
123,0.8791189128992571
124,0.8791187328967538
125,0.8791185603386705
126,0.8791189938689741
127,0.8791191270067864
128,0.8791188948201022
129,0.8791187410652452
130,0.8791188712079655
131,0.8791189634443883
132,0.879118711600254
133,0.8791188992121722
134,0.8791189202391971
135,0.8791188717232586
136,0.8791187462679383
137,0.879118948417354
138,0.8791186002020193
139,0.8791189029378152
140,0.8791191589802393
141,0.8791189087025348
142,0.8791188110694094
143,0.8791186030480346
144,0.8791187636950879
145,0.8791187518717654
146,0.8791186106259853
147,0.8791187971041265
148,0.8791186978701566
149,0.8791191035045518
150,0.87911887257517
151,0.8791193421843793
152,0.8791188017708249
153,0.87911872557793
154,0.8791191646068737
155,0.8791186673668234
156,0.8791187367797509
157,0.8791187213507665
158,0.8791189073489778
159,0.8791187296824687
160,0.8791188651754691
161,0.8791189454995986
162,0.8791188235315782
163,0.879118771269897
164,0.8791189358465622
165,0.8791185921618803
166,0.8791189610340484
167,0.879119168983123
168,0.8791190117089736
169,0.8791188338713376
170,0.8791189011572711
171,0.8791187681795243
172,0.879118782349059
173,0.879118949064832
174,0.8791188232043021
175,0.8791185800152093
176,0.8791188426958596
177,0.8791187609253127
178,0.8791186697917083
179,0.8791186687411577
180,0.8791189763325934
181,0.8791190834209558
182,0.8791188660025818
183,0.8791188343248658
184,0.8791192126248267
185,0.8791187900445343
186,0.8791190647778903
187,0.8791186324227874
188,0.879118671230999
189,0.879118852487198
190,0.8791188300520695
191,0.87911871365519
192,0.8791190764448643
193,0.8791187933332435
194,0.8791189203492108
195,0.8791186954438335
196,0.8791189999603617
197,0.8791189172635729
198,0.8791189879803131
199,0.8791189020099047
200,0.8791186650856707
201,0.8791186141369944
202,0.8791189598528647
203,0.8791187049574061
204,0.8791187764764009
205,0.8791189683158026
206,0.8791189655922474
207,0.8791189738704207
208,0.8791187809815293
209,0.8791189055031582
210,0.8791189457677012
211,0.879118868084627
212,0.8791187613917143
213,0.8791187811379206
214,0.8791188608870778
215,0.8791187533007148
216,0.879118638129917
217,0.879119195254316
218,0.8791185519884602
219,0.8791188124778899
220,0.8791187988393444
221,0.8791190033880542
222,0.8791188622226698
223,0.8791190147082392
224,0.8791187076610616
225,0.8791187410121395
226,0.8791187030849658
227,0.8791191051651104
228,0.8791189991518752
229,0.8791190468874737
230,0.8791186870325077
231,0.8791187692357416
232,0.8791188710196405
233,0.8791189372213989
234,0.8791186006557515
235,0.879118947698546
236,0.8791189330885799
237,0.8791187235609869
238,0.8791189459170707
239,0.8791191033237677
240,0.8791185894624424
241,0.8791186444661
242,0.8791187814532814
243,0.8791191120959954
244,0.8791188459356832
245,0.8791191250537422
246,0.8791189115757267
247,0.8791187803090215
248,0.8791190237180337
249,0.8791188175820656
250,0.8791188259968128
251,0.8791189009042959
252,0.8791188461765999
253,0.8791188896978334
254,0.8791187785182051
255,0.8791189452841675
256,0.8791187392556277
257,0.8791188288190405
258,0.8791189851442733
259,0.87911900659019
260,0.8791189776982331
261,0.8791185585435723
262,0.8791186456903873
263,0.8791187791295775
264,0.8791189403537201
265,0.8791188909688045
266,0.8791189536870714
267,0.8791187701071749
268,0.8791190057186646
269,0.8791187259978728
270,0.8791187339781814
271,0.8791187646045499
272,0.879118693957148
273,0.8791188929132563
274,0.8791188240901089
275,0.8791189515820064
276,0.8791188431138726
277,0.8791187810265951
278,0.8791189475578209
279,0.879118745105052
280,0.8791189038982968
281,0.8791188048787372
282,0.8791185217543952
283,0.8791189877285999
284,0.8791189706844439
285,0.8791186664043212
286,0.8791187351919133
287,0.8791192030918635
288,0.8791187652630893
289,0.879118737610282
290,0.8791189196595608
291,0.8791189418197144
292,0.8791187563199675
293,0.8791189990652059
294,0.8791188959778764
295,0.8791190388672269
296,0.8791189652397825
297,0.8791185942744555
298,0.8791190450502496
299,0.8791189371319693
300,0.8791189289666128
301,0.8791187070336778
302,0.879118985783899
303,0.879118413545793
304,0.8791186952987489
305,0.8791188830604985
306,0.8791187800957703
307,0.8791191070373
308,0.8791187594941672
309,0.8791189306593722
310,0.8791188514659075
311,0.8791188056855568
312,0.8791188709260264
313,0.8791187767643196
314,0.8791189880232841
315,0.8791186420926773
316,0.8791190497727729
317,0.8791187582600946
318,0.8791189793918651
319,0.8791189262246707
320,0.8791187874256141
321,0.8791186729150646
322,0.8791187732826531
323,0.8791186356212892
324,0.8791190885204209
325,0.8791188521974673
326,0.8791188764314328
327,0.8791187768515766
328,0.8791187384153601
329,0.8791189114714476
330,0.8791189837411533
331,0.8791191046390104
332,0.8791187867271623
333,0.8791191106151757
334,0.8791189057371119
335,0.8791191064214218
336,0.8791186052119042
337,0.8791189903487251
338,0.8791190986008808
339,0.8791188765856649
340,0.8791188027601272
341,0.8791191563680081
342,0.8791184652129174
343,0.8791188957370117
344,0.8791185944419956
345,0.8791189465826191
346,0.8791188378982487
347,0.8791187559018352
348,0.8791187123242458
349,0.8791190166454701
350,0.8791189675566347
351,0.8791187252294389
352,0.8791191558097954
353,0.8791188737988476
354,0.8791185578813988
355,0.8791185836466424
356,0.8791189937125803
357,0.879118824730776
358,0.8791188499527677
359,0.8791187445411195
360,0.8791187930986171
361,0.8791189211377873
362,0.8791189300668717
363,0.879118814493613
364,0.8791190332468262
365,0.8791188337932223
366,0.879118638619717
367,0.8791188104802325
368,0.8791189863594615
369,0.8791186435247719
370,0.8791188611712089
371,0.8791186318513865
372,0.8791191858395987
373,0.8791186593313065
374,0.8791190182804314
375,0.8791190308479809
376,0.8791188445050271
377,0.8791184952917573
378,0.8791189944744621
379,0.8791187208729265
380,0.8791186918624578
381,0.8791189379475244
382,0.8791189399397038
383,0.8791189703126925
384,0.8791189416693701
385,0.8791188334492803
386,0.8791188879537313
387,0.87911871436166
388,0.879118985729887
389,0.8791189517467913
390,0.879118678887984
391,0.8791189820952688
392,0.8791188611354485
393,0.8791188612074964
394,0.8791185534698165
395,0.879119016314563
396,0.8791186996473115
397,0.8791189430941703
398,0.8791189425451289
399,0.8791188753232012
400,0.8791187565619457
401,0.879118919971064
402,0.8791189916625306
403,0.8791188800109804
404,0.8791186370554606
405,0.8791187779909073
406,0.8791188277519708
407,0.8791190894044261
408,0.8791189473527711
409,0.879118966195825
410,0.879118736101524
411,0.8791187006957663
412,0.8791191728305053
413,0.8791188049222455
414,0.8791189529911458
415,0.8791190017602656
416,0.8791189818373142
417,0.8791188662078864
418,0.8791188984590326
419,0.8791185614275155
420,0.8791188588946937
421,0.8791187100732898
422,0.8791186310454135
423,0.8791190291069932
424,0.8791187767589091
425,0.8791189064989925
426,0.8791189118919474
427,0.879118810681259
428,0.8791189631949664
429,0.8791189696159454
430,0.8791189495120486
431,0.8791188005885722
432,0.8791186335841329
433,0.8791189196285378
434,0.8791190961837357
435,0.8791188100984252
436,0.8791190098150784
437,0.8791188881070086
438,0.8791187233129918
439,0.8791186366151682
440,0.8791190024446789
441,0.879118871163636
442,0.879118822773545
443,0.8791190127431557
444,0.8791188371181891
445,0.8791186227051964
446,0.879119024453575
447,0.8791187273766232
448,0.8791188320229105
449,0.8791189695445875
450,0.87911869462125
451,0.8791190059533912
452,0.8791187189335715
453,0.8791189195748945
454,0.879118744491533
455,0.8791189653617524
456,0.8791188134154734
457,0.8791189874498626
458,0.8791188331242575
459,0.8791187382761364
460,0.8791189948046304
461,0.8791188995103681
462,0.8791190614805653
463,0.8791189589028715
464,0.87911858585881
465,0.8791187655690768
466,0.8791190440084048
467,0.8791189366246944
468,0.8791189253428277
469,0.8791187809012677
470,0.879119026279484
471,0.8791189026142177
472,0.8791186596042223
473,0.8791189839871155
474,0.8791188098490871
475,0.8791185688330133
476,0.8791188212383511
477,0.879118976573951
478,0.8791188182054066
479,0.8791187330414161
480,0.8791189637311463
481,0.8791189078764471
482,0.87911896503206
483,0.8791186189005825
484,0.8791189117488517
485,0.8791190631728408
486,0.8791189170626021
487,0.8791188620923367
488,0.8791188419586863
489,0.879118800328657
490,0.8791186350424465
491,0.8791189610330585
492,0.879119157639636
493,0.8791187167687747
494,0.8791187199609267
495,0.8791189985036083
496,0.8791188445421769
497,0.8791188527850724
498,0.8791186958303969
499,0.8791188854462847
500,0.8791187434048188
