epoch,loss,val_accuracy,val_precision,val_recall,val_f1
116,0.8796995569858298,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
117,0.8796976973024433,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
118,0.879697690288691,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
119,0.8796985627782767,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
120,0.8796983417923633,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
121,0.8796975792711766,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
122,0.8796985704797469,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
123,0.8796994599540822,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
124,0.8796986575659502,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
125,0.8796970617270419,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
126,0.8796998780606087,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
127,0.8796972347341367,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
128,0.8796970031022447,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
129,0.8796984702078454,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
130,0.8796975993009781,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
131,0.8796998900982599,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
132,0.8796978670991834,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
133,0.8796982540263618,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
134,0.8796993474634883,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
135,0.8796989143115812,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
136,0.8796964835981382,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
137,0.8796989352350457,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
138,0.8796989979541621,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
139,0.8796975481736612,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
140,0.8796968350216927,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
141,0.8796988670178004,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
142,0.8796977760408374,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
143,0.8796992513947003,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
144,0.8796989267089066,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
145,0.87969790048481,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
146,0.8796990725789108,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
147,0.8796968108791184,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
148,0.8796987013639487,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
149,0.8796970743719157,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
150,0.8796988431203036,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
151,0.8796976198369473,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
152,0.8796969655747325,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
153,0.8796982256273002,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
154,0.8796985306012481,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
155,0.8796976334668557,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
156,0.8796994730307911,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
157,0.8796974165158954,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
158,0.8796978621449776,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
159,0.8796970942060174,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
160,0.8796998747618022,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
161,0.8797001266472106,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
162,0.8796978558061124,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
163,0.8796974357760848,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
164,0.8796978545613627,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
165,0.8796988166585479,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
166,0.8796983790965729,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
167,0.8796972245998019,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
168,0.8796976801535865,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
169,0.8796987745212866,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
170,0.879700334948808,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
171,0.8796972438193815,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
172,0.879697188825909,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
173,0.8796994141150091,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
174,0.8796967046841356,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
175,0.8796975502106796,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
176,0.8796975160710953,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
177,0.8796978640294224,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
178,0.8796986987815691,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
179,0.8796976336341611,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
180,0.8796989077439948,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
181,0.8796973147242406,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
182,0.8796994755181897,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
183,0.879696517462467,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
184,0.8796984149264221,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
185,0.879696913401566,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
186,0.8796978856675965,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
187,0.8797003241692902,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
188,0.8796983425279101,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
189,0.879697511027637,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
190,0.8796987352600043,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
191,0.879698899439523,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
192,0.8796992495924053,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
193,0.879695701348119,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
194,0.8796980362829936,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
195,0.8796990584707159,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
196,0.8796982560071636,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
197,0.8796988148302407,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
198,0.8796987534518564,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
199,0.8796980283542594,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
200,0.8796972556886734,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
201,0.8796977310607315,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
202,0.8796979490407917,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
203,0.8796981953695107,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
204,0.879697781609434,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
205,0.8796977980036236,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
206,0.8796987522248282,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
207,0.8796979932825135,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
208,0.8796984501746777,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
209,0.8796969292854915,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
210,0.8796990765137386,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
211,0.8796992245550936,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
212,0.8796973314580713,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
213,0.8796976647668556,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
214,0.8796997246167063,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
215,0.8796974932156261,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
216,0.8796977359582655,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
217,0.8796986827740017,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
218,0.8796977408001884,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
219,0.8796977782814156,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
220,0.879698024193821,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
221,0.8796988095000668,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
222,0.8796977301543683,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
223,0.8796980657483938,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
224,0.8796976527925114,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
225,0.8796977502908069,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
226,0.8796992670608385,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
227,0.8796974891380765,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
228,0.8796992543797426,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
229,0.8796988877775204,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
230,0.8796981064862152,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
231,0.8796973057489255,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
232,0.8796988156650513,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
233,0.8796979199314165,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
234,0.8796989324037632,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
235,0.8796978822205673,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
236,0.8796979030556077,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
237,0.8796976684336906,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
238,0.8796982570432311,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
239,0.8796978457062672,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
240,0.8796995768923339,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
241,0.8796986560446728,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
242,0.8796981149253024,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
243,0.8796979391305122,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
244,0.8796986782958589,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
245,0.8796973658371101,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
246,0.8796986691131737,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
247,0.8796975354344562,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
248,0.8796977075302604,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
249,0.879698546136125,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
250,0.8796978436895696,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
251,0.8796981678658433,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
252,0.879699242860761,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
253,0.8796960877047716,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
254,0.8796967870213422,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
255,0.8796995941622624,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
256,0.8796990656581752,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
257,0.8796978131026953,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
258,0.8796984228267685,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
259,0.8796980491471054,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
260,0.879698062956012,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
261,0.8796976955026639,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
262,0.8796980251362017,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
263,0.8796988441044021,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
264,0.87969935835475,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
265,0.879696583882501,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
266,0.8796985974099311,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
267,0.8796968754559961,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
268,0.8796991031487339,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
269,0.8796978810139876,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
270,0.8796982049817172,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
271,0.8796987772775302,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
272,0.8796973707479775,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
273,0.8796983860981058,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
274,0.8796965611338841,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
275,0.8796969766300176,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
276,0.8796985594450935,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
277,0.8796982094327253,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
278,0.879698210058203,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
279,0.8796973918692964,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
280,0.8796986320379432,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
281,0.8796987688426018,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
282,0.8796979818797506,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
283,0.8796985161629425,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
284,0.8796967788128804,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
285,0.8796985149652617,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
286,0.8796982742221975,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
287,0.8796991194275822,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
288,0.8796999227619434,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
289,0.8796972806752148,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
290,0.8796990986393458,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
291,0.8796963389377526,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
292,0.8796984770442631,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
293,0.8796985006467777,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
294,0.879697276245308,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
295,0.8796987328935783,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
296,0.8796968570144809,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
297,0.8796987430048294,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
298,0.8796988070608106,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
299,0.8796990705592729,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
300,0.8796974572075936,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
301,0.8796968387330544,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
302,0.8796987658057943,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
303,0.8796974915552637,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
304,0.8796979167864324,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
305,0.8796977816614275,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
306,0.8796984677406148,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
307,0.8796989292850289,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
308,0.8796996472600986,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
309,0.8796967147570167,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
310,0.8797001161452207,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
311,0.8796975564980937,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
312,0.8796989588374093,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
313,0.8796980598090204,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
314,0.8796968471066287,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
315,0.8796976559177884,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
316,0.8796987096017723,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
317,0.8796975895698882,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
318,0.8796992403218267,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
319,0.8796969989490296,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
320,0.8796987124345412,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
321,0.8796981022382714,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
322,0.8796978836731552,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
323,0.8796973035635715,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
324,0.8796984519536961,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
325,0.8796987527532549,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
326,0.8796968909781965,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
327,0.8796978662407184,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
328,0.8796982016774619,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
329,0.8796982328557816,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
330,0.8796981854227812,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
331,0.8796980974715779,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
332,0.8796996327524909,0.5572168474543144,0.5572168474543144,1.0,0.7156573580169439
